No,Student_ID,Name,Attendance_F2F_Session_1,Attendance_F2F_Session_2,Attendance_F2F_Session_3,Attendance_F2F_Session_4,Attendance_F2F_Session_5,Attendance_F2F_Session_6,Attendance_F2F_Session_7,Attendance_F2F_Session_8,Attendance_Online_Session_1,Attendance_Online_Session_2,Attendance_Online_Session_3,Attendance_Online_Session_4,F2F_Present_Count,Online_Present_Count,Total_Present_Count,F2F_Absent_Count,Online_Absent_Count,Total_Absent_Count,Attendance_Rate
873,2373174713,"Gumapac, Elisabeth N.",1,0,1,1,1,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
874,2215547713,"Malana, Jannerie L.",1,1,0,0,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
875,2262562435,"Halinon, Christian L.",0,1,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
876,2309805103,"Malana, Anne P.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
877,2291117367,"Albarracin, Donna A.",1,0,1,1,1,1,1,0,1,1,1,0,6,3,9,2,1,3,0.75
878,2264675810,"Soriano, Mary G.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
879,2344652610,"Mercado, Juvel L.",1,1,0,1,1,1,1,0,1,1,0,1,6,3,9,2,1,3,0.75
880,2318632339,"Nuer, Kate F.",1,1,1,1,1,1,1,1,1,1,1,0,8,3,11,0,1,1,0.9166666666666666
881,2326448641,"De Guzman, Meljon E.",0,0,1,1,0,1,0,0,1,0,0,0,3,1,4,5,3,8,0.3333333333333333
882,2246118223,"Santos, Sean L.",0,1,1,0,1,0,0,0,1,0,1,0,3,2,5,5,2,7,0.4166666666666667
883,2202061313,"Publico, Jade M.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
884,2252935429,"Halinon, Mark M.",1,1,1,0,1,0,1,1,1,0,1,1,6,3,9,2,1,3,0.75
885,2301317557,"Tan, Daniel G.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
886,2275093211,"Delfin, Jade J.",0,1,0,1,1,0,1,1,1,0,1,1,5,3,8,3,1,4,0.6666666666666666
887,2325491785,"Publico, Mary L.",1,0,1,1,1,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
888,2258769985,"Lisondra, Lance H.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
889,2257376907,"Lisondra, Rogelio M.",1,1,1,0,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
890,2341672924,"Quimbo, Meljon M.",0,0,1,0,1,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
891,2241223323,"Tan, Thomas A.",1,1,1,1,0,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
892,2288273857,"Aquino, Sean E.",1,1,1,1,1,1,0,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
893,2258933897,"Delfin, Princess D.",1,1,0,1,1,0,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
894,2321301871,"Rivera, Gabriel G.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
895,2266247581,"Cruz, Jaira F.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
896,2316845788,"Delfin, Ian F.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
897,2347986967,"Gumapac, Anne N.",1,1,1,0,1,0,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
898,2241335821,"Cruz, Carlo C.",1,0,0,1,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
899,2210534366,"Fernandez, Christian O.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
900,2231656266,"Lintawahan, Johann E.",1,1,1,1,1,1,1,1,0,0,1,1,8,2,10,0,2,2,0.8333333333333334
901,2390147352,"Lantinay, Dean H.",1,1,1,1,0,0,1,0,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
902,2368570825,"Delfin, Renz D.",0,0,1,0,0,1,1,1,1,0,1,1,4,3,7,4,1,5,0.5833333333333334
903,2298295369,"Nuer, Thomas G.",1,1,1,1,1,0,0,1,1,1,0,1,6,3,9,2,1,3,0.75
904,2243040217,"Garcia, Mark P.",1,1,0,1,1,0,1,1,1,0,0,1,6,2,8,2,2,4,0.6666666666666666
905,2303672286,"Salazar, John M.",0,1,1,1,1,1,0,1,1,1,0,0,6,2,8,2,2,4,0.6666666666666666
906,2308315938,"Lantinay, Meljon N.",1,1,0,1,1,0,1,1,1,0,1,1,6,3,9,2,1,3,0.75
907,2242651138,"Aquino, Christian G.",1,1,1,1,1,1,1,1,0,1,0,1,8,2,10,0,2,2,0.8333333333333334
908,2367324495,"Santos, Mary N.",1,1,1,0,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
909,2319644693,"Malana, Mark P.",1,0,1,1,1,1,0,1,1,1,0,0,6,2,8,2,2,4,0.6666666666666666
910,2345670057,"Mendoza, Patrick E.",1,1,1,1,1,1,1,1,1,0,1,0,8,2,10,0,2,2,0.8333333333333334
911,2269670159,"Halinon, Nicole I.",1,0,1,1,0,1,0,1,1,1,1,1,5,4,9,3,0,3,0.75
912,2382835088,"Mercado, Angela N.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
913,2319946647,"Tan, Dean A.",1,1,1,1,0,1,1,1,1,0,1,0,7,2,9,1,2,3,0.75
914,2257190747,"Lantinay, Paolo K.",1,1,1,1,1,1,0,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
915,2244739990,"Tilanduca, James J.",1,1,1,1,0,0,1,1,0,1,1,0,6,2,8,2,2,4,0.6666666666666666
916,2300406404,"Cruz, Johann D.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
917,2383164633,"Navarro, Johann M.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
918,2251574244,"Publico, Jade B.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
919,2383896955,"Tilanduca, Jaira F.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
920,2344897011,"Halinon, Kim O.",1,1,1,1,1,1,1,0,1,0,0,1,7,2,9,1,2,3,0.75
921,2219654341,"Tilanduca, Claire C.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
922,2263737199,"Uy, Miky I.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
923,2393883709,"Valdez, Thomas I.",1,0,1,0,1,1,1,1,0,1,1,1,6,3,9,2,1,3,0.75
924,2217989961,"Rivera, Pol G.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
925,2354509067,"Garcia, Christian F.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
926,2264409961,"Navarro, Jaymarc H.",1,0,1,1,1,1,1,1,1,0,0,1,7,2,9,1,2,3,0.75
927,2209559637,"Garcia, Nathan L.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
928,2366039469,"Lisondra, Johann M.",1,1,1,0,1,0,1,1,1,0,0,1,6,2,8,2,2,4,0.6666666666666666
929,2300706773,"Nuer, Christian J.",0,1,1,1,0,1,0,0,1,1,1,1,4,4,8,4,0,4,0.6666666666666666
930,2261294089,"Reyes, Jannerie L.",0,1,1,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
931,2255595311,"Tilanduca, Nicole G.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
932,2337640435,"Dela Cruz, Maria E.",1,1,1,1,1,1,1,1,0,1,1,0,8,2,10,0,2,2,0.8333333333333334
933,2315419424,"Malana, Joshua E.",1,0,1,0,0,1,1,0,1,1,0,1,4,3,7,4,1,5,0.5833333333333334
934,2298695560,"Santos, Gabriel M.",1,0,1,1,1,1,0,0,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
935,2357610968,"Bautista, Mark P.",1,1,1,1,1,0,0,1,1,0,1,1,6,3,9,2,1,3,0.75
936,2359428199,"Malana, Kim P.",0,1,1,1,0,1,1,1,1,0,1,1,6,3,9,2,1,3,0.75
937,2272565153,"Salazar, Jaymarc A.",1,1,1,1,0,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
938,2285897239,"Gonzales, Kim M.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
939,2298594588,"Bautista, Miguel G.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
940,2388071327,"Rivera, Nicole C.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
941,2219029990,"Villanueva, Mary J.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
942,2372578868,"Rivera, John B.",1,0,0,0,1,0,1,1,1,1,1,1,4,4,8,4,0,4,0.6666666666666666
943,2289018244,"Uy, Trisha M.",1,1,1,1,1,1,0,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
944,2206923988,"Torres, Kim A.",1,0,0,1,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
945,2264051096,"De Guzman, Daniel D.",1,1,1,1,0,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
946,2397873152,"Gumapac, Christian O.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
947,2257463145,"Soriano, Meljon M.",0,0,1,1,1,1,1,0,1,1,1,1,5,4,9,3,0,3,0.75
948,2281816809,"Salazar, Kyle C.",1,1,1,0,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
949,2276257114,"Maraon, John N.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
950,2204892299,"Rivera, Dean I.",1,1,1,1,0,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
951,2347991155,"Lintawahan, Miguel N.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
952,2345445605,"Tan, Jeter L.",0,1,0,0,0,0,0,0,0,1,1,1,1,3,4,7,1,8,0.3333333333333333
953,2369655344,"Tilanduca, Elisabeth O.",0,1,1,0,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
954,2255990129,"Lisondra, Ella K.",1,1,1,1,0,1,0,1,1,0,1,1,6,3,9,2,1,3,0.75
955,2344350584,"Santos, Ian L.",1,1,1,1,0,0,0,1,1,0,1,1,5,3,8,3,1,4,0.6666666666666666
956,2253782830,"Publico, Trisha J.",1,1,1,0,1,0,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
957,2399543435,"Navarro, John I.",0,0,1,1,1,1,0,0,1,1,0,1,4,3,7,4,1,5,0.5833333333333334
958,2359157706,"Uy, Kevin O.",1,1,0,1,0,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
959,2342811419,"Garcia, Mark O.",1,1,1,1,0,1,0,0,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
960,2255674621,"Dela Cerna, Ian L.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
961,2293044973,"Salto, John F.",1,1,0,1,1,1,1,1,0,1,1,0,7,2,9,1,2,3,0.75
962,2377775791,"Quimbo, Miguel O.",1,1,1,1,0,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
963,2313031657,"Dela Cerna, Renz F.",1,0,1,1,0,1,1,1,1,1,0,1,6,3,9,2,1,3,0.75
964,2300629501,"Melendez, Meljon M.",0,1,1,0,1,1,0,1,1,1,0,0,5,2,7,3,2,5,0.5833333333333334
965,2348327407,"Salazar, Winchel H.",1,1,1,1,1,1,0,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
966,2387269480,"Gonzales, Alyssa O.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
967,2327545803,"Torres, Mark I.",1,0,1,1,0,1,0,1,0,1,1,1,5,3,8,3,1,4,0.6666666666666666
968,2206698766,"Mendoza, Sean K.",1,1,0,1,1,1,0,1,1,0,1,1,6,3,9,2,1,3,0.75
969,2242624974,"Quimbo, Sean M.",1,1,0,0,0,0,0,0,0,0,1,1,2,2,4,6,2,8,0.3333333333333333
970,2217031768,"Halinon, Mark P.",1,1,0,0,1,0,1,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
971,2211467894,"Soriano, James G.",1,0,1,1,1,1,0,0,1,1,1,1,5,4,9,3,0,3,0.75
972,2336281617,"Valdez, Miky N.",1,1,1,1,0,1,1,1,1,0,0,1,7,2,9,1,2,3,0.75
973,2364760268,"Delfin, Johann N.",1,1,1,1,1,0,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
974,2277973770,"Merina, Ian O.",0,0,1,0,1,0,1,1,1,0,0,1,4,2,6,4,2,6,0.5
975,2320284240,"Dela Cruz, James K.",0,1,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
976,2362074420,"Mercado, James M.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
977,2217888944,"Torres, Mary E.",1,0,1,1,0,1,1,1,1,1,0,1,6,3,9,2,1,3,0.75
978,2379931668,"Tan, Sean A.",1,1,1,0,1,1,0,1,1,1,0,0,6,2,8,2,2,4,0.6666666666666666
979,2242398980,"Gumapac, Patrick E.",0,1,1,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
980,2285173013,"Reyes, Kyle J.",1,0,0,0,0,1,1,1,0,1,0,1,4,2,6,4,2,6,0.5
981,2273227390,"Bautista, Christian H.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
982,2318155318,"Merina, Renz C.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
983,2337857394,"De Guzman, Thomas F.",1,0,1,1,1,0,1,1,0,0,1,0,6,1,7,2,3,5,0.5833333333333334
984,2221073508,"Valdez, Justine M.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
985,2390704061,"Torres, Juvel K.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
986,2221627860,"Lantinay, Dean G.",1,1,0,0,0,1,1,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
987,2352974336,"Mercado, Nathan B.",0,0,0,1,1,0,1,0,0,1,0,0,3,1,4,5,3,8,0.3333333333333333
988,2200763493,"Lisondra, Ella F.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
989,2266976395,"De Guzman, Ian M.",1,0,1,1,1,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
990,2395780381,"Tolentino, Dean O.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
991,2315885676,"Delfin, Ella I.",1,1,1,0,1,1,0,1,0,0,1,0,6,1,7,2,3,5,0.5833333333333334
992,2215611820,"Dela Cruz, Pol D.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
993,2261905764,"Mendoza, Gabriel N.",1,0,1,0,0,1,1,1,1,0,1,1,5,3,8,3,1,4,0.6666666666666666
994,2258341192,"Dela Cerna, Claire D.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
995,2373306599,"Delfin, Miguel A.",1,1,0,0,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
996,2345717604,"Añonuevo, Miguel K.",0,1,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
997,2355367510,"Navarro, Ian F.",1,1,0,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
998,2229421005,"Santos, Jeter I.",1,1,1,1,1,0,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
999,2325144580,"Melendez, Jeter P.",1,1,1,0,0,1,1,1,0,0,1,0,6,1,7,2,3,5,0.5833333333333334
1000,2384639379,"Gumapac, Jaymarc C.",1,1,0,0,1,1,1,0,1,0,1,1,5,3,8,3,1,4,0.6666666666666666
