Student_No,Name,Midterm_CS_Equivalent,Midterm_LAB_Equivalent,Midterm_MO_Equivalent,Midterm_Grade,Finalterm_CS_Equivalent,Finalterm_LAB_Equivalent,Finalterm_MO_Equivalent,Finalterm_Grade,Midterm_Weighted_Component,Finalterm_Weighted_Component,Final_Grade,Remarks,Midterm_CS_Raw_Short_Film_Proposal,Midterm_LAB_Raw_Storyboard,Midterm_MO_Raw_Long_Quiz_50pts,Midterm_CS_Max,Midterm_LAB_Max,Midterm_MO_Max,Finalterm_PPR1_Raw_5pts,Finalterm_PPR2_Raw_5pts,Finalterm_PPR3_Raw_5pts,Finalterm_PPR4_Raw_5pts,Finalterm_PPR5_Raw_5pts,Finalterm_PPR_Max_Each
2320596751,"Aquino, Johann M.",2.75,2.75,2.5,2.75,2.75,2.5,2.5,2.50,2.65,2.575,2.50,Passed,65,68,35.7,100,100,50,3.17,3.26,3.61,3.66,3.49,5
2358767907,"Domingo, Ian G.",1.25,1.5,1.25,1.25,1.5,1.25,1.5,1.50,1.325,1.425,1.25,Passed,91,90,47,100,100,50,4.37,4.9,4.09,4.78,5,5
2277077372,"Cabuco, Jaira L.",2.25,2.5,2.25,2.25,3,2.5,2.5,2.75,2.325,2.65,2.50,Passed,79,70,37.9,100,100,50,3.3,3.62,3.4,3.5,3.31,5
2353734869,"Neri, Elisabeth B.",3.5,3.25,3,3.25,3.25,3,3.5,3.25,3.225,3.275,5.00,Failed,50,57,31.4,100,100,50,2.8,3.26,2.87,2.6,3.03,5
2332191676,"Soriano, Juvel G.",2.25,2,2.25,2.25,2.5,2.5,2.25,2.50,2.175,2.4,2.25,Passed,76,84,38.6,100,100,50,3.68,3.78,3.6,4.05,3.87,5
2325447868,"Lisondra, Natalie M.",2.25,2.5,2.5,2.50,2.75,2.5,2.5,2.50,2.425,2.575,2.50,Passed,77,72,36,100,100,50,3.34,3.27,3.52,3.72,3.84,5
2391710170,"Melendez, Rogelio O.",3.5,3.75,4,5.00,3.5,3.75,3.5,5.00,3.775,3.575,5.00,Failed,53,47,21.3,100,100,50,2.42,2.94,2.67,2.58,2.44,5
2276546113,"Halinon, Christian K.",3.25,3.75,3.25,3.50,3.5,3.5,3.75,5.00,3.4,3.6,5.00,Failed,57,48,27.9,100,100,50,2.67,2.37,2.42,2.98,3.17,5
2263208031,"Maraon, John E.",2.25,2.25,2.75,2.50,2.25,2.25,2.25,2.25,2.45,2.25,2.25,Passed,79,75,34.2,100,100,50,3.18,3.88,3.51,4.04,3.94,5
2233094797,"Cruz, Patrick C.",2.75,3.5,2.5,2.75,3.25,3.5,3.25,3.25,2.875,3.325,3.00,Passed,66,53,35.4,100,100,50,3.04,2.96,2.91,3.02,3.15,5
2361599506,"Dela Cruz, Jannerie C.",3.25,3.25,3.25,3.25,3.5,3.5,3.25,3.50,3.25,3.4,5.00,Failed,57,57,29.9,100,100,50,2.83,3.16,2.28,3.27,2.56,5
2268107326,"Valdez, Princess A.",3.5,3.25,3.5,3.50,3.25,3.25,3.5,3.25,3.425,3.35,5.00,Failed,52,58,27.2,100,100,50,2.42,3.13,3.08,2.29,2.84,5
2351933499,"Delfin, Trisha M.",2,2,2.25,2.00,2.25,2.5,2.25,2.25,2.1,2.325,2.25,Passed,80,84,39.3,100,100,50,4.3,3.99,3.69,3.69,4.1,5
2219740374,"Rubio, Mary C.",2.5,2.75,3.25,2.75,3.25,3,3,3.00,2.875,3.075,3.00,Passed,72,65,27.6,100,100,50,3.25,3.03,2.79,2.94,3.18,5
2370612663,"Cabuco, Angela L.",3.5,4,3.25,5.00,4,3.75,3.5,5.00,3.55,3.725,5.00,Failed,50,44,27.7,100,100,50,2.67,2.48,2.33,2.12,2.18,5
2342127886,"Quimbo, Miky F.",2.5,2.5,2.5,2.50,2.5,2.25,2.25,2.25,2.5,2.325,2.50,Passed,72,71,36.3,100,100,50,3.65,3.5,3.9,3.72,3.59,5
2233842083,"De Guzman, Johann L.",1.75,1,1.5,1.50,1.25,1.25,1.25,1.25,1.425,1.25,1.25,Passed,86,97,45,100,100,50,4.72,4.55,4.6,4.13,4.97,5
2276201325,"Reyes, Maria B.",3.75,5,4,5.00,4,4,4,5.00,4.225,4,5.00,Failed,45,39,20.8,100,100,50,2.28,2.23,1.8,1.86,2.59,5
2315351913,"Domingo, Dean B.",1.75,2,1.5,1.75,2,2,1.5,1.75,1.725,1.8,1.75,Passed,85,83,45,100,100,50,4.39,4.37,3.85,4.33,4.36,5
2254317042,"Quimbo, Kate C.",5,5,5,5.00,4,5,5,5.00,5,4.7,5.00,Failed,36,37,17.5,100,100,50,2,1.36,1.83,2.08,1.85,5
2321660436,"Domingo, Winchel G.",2,2.75,2.25,2.25,2.25,2.5,2.25,2.25,2.325,2.325,2.25,Passed,81,68,39.8,100,100,50,3.93,4.25,3.47,3.49,4.19,5
2266057615,"Lisondra, Natalie A.",3,2.75,2.5,2.75,2.75,2.75,2.75,2.75,2.725,2.75,2.75,Passed,63,66,36.9,100,100,50,3.29,3.55,3.38,3.32,3.77,5
2318941886,"De Guzman, Angela L.",3.25,2.75,2.75,3.00,3,3.25,3,3.00,2.9,3.075,3.00,Passed,58,69,33.5,100,100,50,3.14,3.65,2.99,3.14,2.85,5
2335263209,"Dela Cerna, Juvel P.",3,3.25,3,3.00,3.25,3,3.5,3.25,3.075,3.275,5.00,Failed,64,57,31.2,100,100,50,2.17,2.85,2.73,2.83,3.09,5
2365352336,"Garcia, Lester E.",2.75,3.25,3.25,3.00,3.25,3,3,3.00,3.1,3.075,3.00,Passed,67,55,28.4,100,100,50,2.63,3.08,3.17,3.32,2.58,5
2352089538,"Gumapac, Elisabeth L.",2.5,1.75,2.25,2.25,2,2,2,2.00,2.175,2,2.00,Passed,73,85,39.8,100,100,50,4,3.88,3.72,4.3,4.05,5
2217750604,"Valdez, Ella E.",2.25,2.25,2.25,2.25,2.5,2.25,2.5,2.50,2.25,2.425,2.25,Passed,76,78,39.6,100,100,50,3.96,3.7,3.7,3.43,3.84,5
2294576245,"Torres, Meljon I.",3.25,3.25,3.75,3.50,3.5,3.5,3.75,5.00,3.45,3.6,5.00,Failed,59,59,23.6,100,100,50,2.28,2.59,2.6,2.96,2.67,5
2397904087,"Salto, Claire N.",2.75,2.75,3,2.75,3.5,3.25,3.5,3.50,2.85,3.425,3.25,Passed,66,65,30.3,100,100,50,2.68,2.49,3.21,2.66,2.99,5
2342448146,"Magante, Kim B.",1,2,1,1.25,1.25,1.5,1.75,1.50,1.3,1.525,1.50,Passed,100,83,48.7,100,100,50,4.69,4.15,4.57,4.9,4.88,5
2311385458,"De Guzman, Rica M.",1.75,1,1,1.25,1.25,1,1,1.00,1.225,1.075,1.25,Passed,86,100,50,100,100,50,4.86,5,4.91,5,4.86,5
2216700385,"Malana, Justine I.",2.5,2.75,3,2.75,2.75,3,2.5,2.75,2.775,2.725,2.75,Passed,71,68,30.9,100,100,50,3.36,3.24,3.9,2.78,3.57,5
2397440365,"Maraon, Nicole M.",3.25,3.75,3,3.25,3.25,3.25,3.5,3.25,3.3,3.35,5.00,Failed,59,49,30.3,100,100,50,2.94,2.77,2.73,2.95,2.76,5
2315496524,"Bautista, Dean F.",3,3.5,4,5.00,3.25,3,3.25,3.25,3.55,3.175,5.00,Failed,62,54,22.3,100,100,50,2.96,2.78,3.47,2.49,2.97,5
2232030461,"Gonzales, EJ J.",1.75,1.5,1.5,1.50,2,1.75,1.75,1.75,1.575,1.825,1.75,Passed,85,88,44.7,100,100,50,4.45,4.62,4.02,4.11,4.26,5
2381999122,"Santos, Miguel P.",1,1.5,1.5,1.25,1.25,1,1.5,1.25,1.35,1.275,1.25,Passed,100,89,43.5,100,100,50,4.8,4.22,4.53,4.83,4.75,5
2367254040,"Dela Cruz, Elisabeth N.",2.25,2.5,2,2.25,2.5,2.25,2,2.25,2.225,2.225,2.25,Passed,77,72,41.3,100,100,50,3.64,3.89,3.53,4.33,3.56,5
2338829231,"Garcia, Dean M.",1.5,2,2,1.75,2.25,2.25,2.25,2.25,1.85,2.25,2.00,Passed,89,82,40.4,100,100,50,4.1,4.02,3.77,3.89,3.59,5
2257390124,"Cabuco, Donna F.",2.25,2.25,2,2.25,2.5,2.75,2.75,2.75,2.15,2.675,2.50,Passed,79,77,40.1,100,100,50,3.92,3.74,3.64,3.72,3.33,5
2392919269,"Tilanduca, Mark M.",2.75,2.75,2.75,2.75,3,3,3,3.00,2.75,3,2.75,Passed,68,67,32.5,100,100,50,3.38,3.1,2.64,3.15,3.09,5
2226766187,"Rivera, Jaymarc D.",2.75,3,3,3.00,3.25,3,3.25,3.25,2.925,3.175,3.00,Passed,67,61,30.4,100,100,50,2.71,3.43,2.9,2.81,3.02,5
2201659597,"Lantinay, Juvel A.",2.25,2.25,1.75,2.00,2.5,2.25,2.5,2.50,2.05,2.425,2.25,Passed,75,76,42.5,100,100,50,4.05,3.99,3.68,3.54,4.09,5
2356825624,"Dela Cruz, Kate I.",3.25,3.25,2.75,3.00,2.75,2.75,3,2.75,3.05,2.85,3.00,Passed,56,58,33.8,100,100,50,3.28,3.36,3.25,3.06,3.45,5
2270551402,"Melendez, Nicole J.",4,4,3.75,5.00,5,5,5,5.00,3.9,5,5.00,Failed,42,44,22.7,100,100,50,2,1.99,2.27,1.46,1.57,5
2367560429,"Flores, Lance E.",2.75,3.25,3.75,3.25,2.75,2.75,2.75,2.75,3.3,2.75,3.00,Passed,69,55,24.2,100,100,50,3.13,3.65,2.9,3.29,2.92,5
2317454322,"Dela Cruz, Thomas G.",3.25,3.25,3.25,3.25,2.75,3,3.25,3.00,3.25,3.025,3.25,Passed,57,58,27.8,100,100,50,3.08,2.81,3.16,3.29,3.59,5
2318280232,"Gumapac, Lester E.",1,1,1.75,1.25,1.5,1.25,1.25,1.25,1.3,1.325,1.25,Passed,96,99,43.3,100,100,50,4.94,4.61,4.36,4.63,4.62,5
2238606372,"Magante, Christian G.",1.75,2.25,2.25,2.00,2,2,2.25,2.00,2.1,2.1,2.00,Passed,85,78,39.2,100,100,50,3.83,3.64,4.01,3.87,4.1,5
2386957057,"Mendoza, Claire H.",3.25,3,3,3.00,2.5,2.5,3,2.75,3.075,2.7,3.00,Passed,56,63,30.5,100,100,50,3.55,3.67,3.05,3.36,3.36,5
2377852238,"Maraon, Jaymarc E.",2.75,2.75,2.75,2.75,2.75,3,3.25,3.00,2.75,3.025,3.00,Passed,68,68,33.9,100,100,50,3.41,3.62,2.98,3.36,3.71,5
2302589413,"Melendez, Ian H.",3.75,5,3.75,5.00,3.5,3.75,3.5,5.00,4.125,3.575,5.00,Failed,46,38,23,100,100,50,2.27,2.19,2.69,2.39,2.25,5
2395834839,"Lantinay, Sean O.",3.5,3,3.25,3.25,3.5,3.5,3.25,3.50,3.25,3.4,5.00,Failed,52,63,27.5,100,100,50,2.7,2.78,2.54,2.97,3.09,5
2331801687,"Publico, Thomas O.",2.25,2.25,2,2.25,2.5,2.5,2.5,2.50,2.15,2.5,2.25,Passed,75,79,41.4,100,100,50,4.27,3.51,3.86,3.57,3.35,5
2214324917,"Merina, Jessa O.",4,3.25,3.5,5.00,3.75,3.75,3.75,5.00,3.575,3.75,5.00,Failed,43,57,25.6,100,100,50,2.18,2.22,2.58,2.52,2.58,5
2229962797,"Salazar, Daniel F.",2.5,2.75,2.5,2.50,2.5,2.5,2.75,2.50,2.575,2.6,2.50,Passed,70,68,37.1,100,100,50,3.8,3.57,3.75,3.75,3.41,5
2347799466,"Rivera, Thomas J.",4,3.75,3.5,5.00,5,4,4,5.00,3.725,4.3,5.00,Failed,44,46,25.5,100,100,50,2.14,2.27,1.94,1.94,2.17,5
2256729553,"Nuer, Alyssa D.",1.25,1.5,1.25,1.25,1.75,1.25,1.75,1.50,1.325,1.6,1.50,Passed,95,87,45.9,100,100,50,4.26,4.41,4.85,4.29,4.43,5
2294324716,"Mendoza, Christian E.",3.25,3,2.75,3.00,3,2.75,3,3.00,2.975,2.925,3.00,Passed,59,64,33.8,100,100,50,3.33,3.03,3.31,3.11,3.18,5
2253112254,"Publico, John E.",3.5,3.75,3.75,5.00,4,4,3.75,5.00,3.675,3.9,5.00,Failed,53,48,23.5,100,100,50,1.82,2.52,2.02,2.55,1.94,5
2363061213,"Albarracin, Winchel H.",3.25,3,3,3.00,3.25,3.25,3.25,3.25,3.075,3.25,5.00,Failed,59,60,30.9,100,100,50,2.72,3.12,3.15,3.39,2.38,5
2239415296,"Ramos, Juvel D.",1,1.5,1,1.25,1.5,1.5,1.5,1.50,1.15,1.5,1.25,Passed,100,90,49.5,100,100,50,4.31,4.28,4.6,4.91,4.76,5
2265120937,"Dela Cerna, Patrick J.",2.25,3,2.25,2.50,2.75,2.75,3,2.75,2.475,2.85,2.75,Passed,76,63,38.4,100,100,50,3.16,3.69,3.36,3.42,3.27,5
2373140982,"Tilanduca, Thomas G.",3,3,2.75,3.00,3,2.75,2.5,2.75,2.9,2.725,2.75,Passed,61,60,34,100,100,50,3.6,3.32,3.11,3.52,3.44,5
2366169524,"Delfin, Lance L.",5,5,5,5.00,5,4,5,5.00,5,4.7,5.00,Failed,33,36,16.5,100,100,50,2.44,1.74,1.69,1.71,1.88,5
2395769625,"Cruz, Mark J.",2.75,2.25,3,2.75,2.75,2.75,2.25,2.50,2.7,2.55,2.50,Passed,66,76,31.4,100,100,50,3.82,3.37,3.74,3.35,3.16,5
2286880287,"Bautista, Patrick E.",3.25,3,2.5,2.75,3,2.75,2.75,2.75,2.875,2.825,2.75,Passed,59,60,35,100,100,50,2.88,3.38,3.48,3.3,3.37,5
2261795999,"Salto, Justine M.",3,3.25,3,3.00,3.25,3,3,3.00,3.075,3.075,3.00,Passed,64,55,30.1,100,100,50,2.81,3,3.22,3.03,3.03,5
2335203202,"Dela Cerna, Trisha G.",1.75,2.5,2.5,2.25,2.5,2,2.5,2.25,2.275,2.35,2.25,Passed,86,74,35,100,100,50,3.92,4.35,4,3.58,4,5
2283943310,"Magante, Natalie N.",5,4,4,5.00,3.75,3.75,4,5.00,4.3,3.85,5.00,Failed,38,42,22.3,100,100,50,2.41,2.74,2.44,2.5,1.84,5
2323043911,"Rubio, Miguel E.",2.5,2.25,2.75,2.50,2.25,2.25,2,2.25,2.525,2.15,2.25,Passed,73,79,34.5,100,100,50,4.07,3.91,4.06,3.54,3.86,5
2202345142,"Halinon, Franz K.",2.25,2.75,2.25,2.50,2.75,2.75,2.5,2.75,2.4,2.65,2.50,Passed,78,68,37.7,100,100,50,3.2,3.77,3.36,3.6,3.38,5
2236427047,"Mendoza, Dean P.",1,1,1.25,1.00,1.25,1,1,1.00,1.1,1.075,1.00,Passed,100,97,47.3,100,100,50,5,4.62,4.97,5,4.61,5
2358756150,"Garcia, Jaymarc E.",3.75,5,4,5.00,5,5,4,5.00,4.225,4.6,5.00,Failed,45,39,20.4,100,100,50,2.16,1.66,1.95,2.44,1.88,5
2309885427,"Delfin, Mark J.",2.25,1.75,1.5,1.75,2,2.25,2.25,2.25,1.8,2.175,2.00,Passed,75,85,44,100,100,50,3.87,4.06,3.97,3.77,3.96,5
2347992495,"De Guzman, Jade C.",2,2,2,2.00,2,2,2.25,2.00,2,2.1,2.00,Passed,83,84,41.3,100,100,50,4.05,4.31,4.1,4.46,3.67,5
2398743392,"Uy, Kyle D.",2.75,2.75,2.75,2.75,2.5,2.75,2.75,2.75,2.75,2.675,2.75,Passed,66,66,34.6,100,100,50,3.17,3.45,3.59,3.56,3.21,5
2298668814,"Malana, Jaira H.",3.75,3.5,3.25,3.50,3.5,3,3,3.25,3.475,3.15,5.00,Failed,46,54,27.6,100,100,50,2.97,2.82,3.07,2.97,2.75,5
2391210524,"Mendoza, John F.",2.25,2.25,1.25,1.75,2,2.25,2.25,2.25,1.85,2.175,2.00,Passed,75,75,45.9,100,100,50,3.83,4.22,4.07,4.18,3.88,5
2390601770,"Dela Cerna, Meljon K.",5,4,4,5.00,3.75,4,4,5.00,4.3,3.925,5.00,Failed,39,43,22.4,100,100,50,1.92,1.71,2.46,2.05,2.22,5
2330847235,"Maraon, Kyle C.",2.75,2.25,2.75,2.50,2.25,2,2.5,2.25,2.6,2.275,2.50,Passed,69,77,34.2,100,100,50,3.65,3.99,3.69,3.72,4.47,5
2397557303,"Quimbo, Lance L.",3.5,3.25,3.5,3.50,3.75,3.75,3.75,5.00,3.425,3.75,5.00,Failed,54,56,25.3,100,100,50,2.38,2.31,2.44,2.71,2.31,5
2313690346,"Dela Cerna, Princess P.",5,5,4,5.00,5,5,4,5.00,4.6,4.6,5.00,Failed,30,35,21,100,100,50,1.86,2.08,1.69,1.65,1.86,5
2373193917,"Aquino, Franz F.",3,3.5,3.5,3.25,3.25,3.5,3.5,3.50,3.35,3.425,5.00,Failed,61,52,26.9,100,100,50,2.42,2.91,3.01,2.81,3.13,5
2277571611,"Gumapac, Pia G.",1.5,1.5,2,1.75,1,1.25,1.5,1.25,1.7,1.275,1.50,Passed,89,88,42.2,100,100,50,4.36,4.76,4.47,4.52,4.93,5
2298587336,"Delfin, Elisabeth F.",3,3,3,3.00,3,2.75,3,3.00,3,2.925,3.00,Passed,61,61,31.1,100,100,50,3.27,2.89,3.45,2.9,2.85,5
2300430984,"Uy, Princess I.",2,2,2.25,2.00,1.75,1.5,1.5,1.50,2.1,1.575,1.75,Passed,82,80,39.5,100,100,50,4.52,4.54,3.9,4.13,4.16,5
2311156605,"Quimbo, Nathan L.",3.25,3.25,3.5,3.25,3.25,3.25,3,3.25,3.35,3.15,5.00,Failed,56,56,27,100,100,50,3.29,3.15,2.67,3.12,2.96,5
2240049205,"Cabuco, Meljon A.",2.75,2.5,3,2.75,2.5,2.75,2.75,2.75,2.775,2.675,2.75,Passed,66,70,30.9,100,100,50,3.35,3.89,3.72,3.48,3.45,5
2387374394,"Halinon, Jade E.",3,3,3,3.00,3.25,3.5,3.25,3.25,3,3.325,5.00,Failed,61,63,30,100,100,50,2.81,2.94,2.95,2.63,2.75,5
2222361867,"Santos, Sean J.",2,2.25,2.25,2.25,2.25,2.5,2.25,2.25,2.175,2.325,2.25,Passed,84,78,38.1,100,100,50,4.04,3.97,3.51,3.88,3.84,5
2278560340,"Garcia, Carlo L.",3,3,2.75,3.00,3,2.75,2.75,2.75,2.9,2.825,2.75,Passed,64,64,34.5,100,100,50,3.5,3.12,3.31,3.13,2.79,5
2328205340,"Aquino, Miky L.",2.75,2.75,3,2.75,3.25,3.25,3,3.25,2.85,3.15,3.00,Passed,65,67,31,100,100,50,3.17,3,3.01,3.52,2.88,5
2225879984,"Uy, Meljon M.",3.25,3,3.25,3.25,3,2.75,3.25,3.00,3.175,3.025,3.00,Passed,55,60,29.8,100,100,50,2.87,2.93,3.12,3.19,3.1,5
2364582885,"Publico, Kate B.",2.5,2.75,2.25,2.50,2.25,2.25,2.5,2.25,2.475,2.35,2.50,Passed,71,69,39.7,100,100,50,3.74,3.51,4.11,3.42,3.81,5
2335458123,"Publico, Kyle E.",2.75,2.75,2.5,2.75,2.5,2.25,2.75,2.50,2.65,2.525,2.50,Passed,67,66,37.2,100,100,50,3.39,3.28,3.3,3.54,3.92,5
2381421410,"Quimbo, Khiara P.",3.25,3.25,3.25,3.25,3.5,3.5,3,3.25,3.25,3.3,5.00,Failed,56,57,29,100,100,50,2.79,2.47,2.71,3.08,3.05,5
2321270988,"Dela Cruz, Johann M.",2.25,2.25,2.75,2.50,2.75,2.5,2.5,2.50,2.45,2.575,2.50,Passed,78,75,34.7,100,100,50,3.96,3.36,3.6,3.54,3.42,5
2261003868,"Quimbo, Sean H.",2,1.5,2.25,2.00,2,2,1.5,1.75,1.95,1.8,1.75,Passed,80,89,38.5,100,100,50,4.57,4.68,4.16,4.12,3.96,5
2278391670,"Gonzales, Thomas D.",2.5,2.75,3,2.75,3,3.25,3.25,3.25,2.775,3.175,3.00,Passed,70,68,31.6,100,100,50,2.81,3.15,2.75,2.93,3.08,5
2254373019,"Cabuco, Thomas P.",2.5,2.75,2.5,2.50,2.5,2.5,2.5,2.50,2.575,2.5,2.50,Passed,73,67,35.2,100,100,50,3.54,2.75,3.45,3.52,3.89,5
2342588230,"Dela Cruz, Jeter F.",2.5,2.75,2.5,2.50,2.5,2.5,2.25,2.50,2.575,2.4,2.50,Passed,72,67,36.4,100,100,50,3.71,3.5,3.68,3.43,3.73,5
2243730575,"Publico, Rica M.",1.75,1.5,1.75,1.75,2,2,1.5,1.75,1.675,1.8,1.75,Passed,85,89,43,100,100,50,4.55,4.29,4.27,4,3.98,5
2251083108,"Flores, Miguel P.",1.75,2.25,2.25,2.00,2.25,2.75,2.5,2.50,2.1,2.5,2.25,Passed,85,77,38.3,100,100,50,3.88,3.66,3.9,4.1,3.75,5
2349220245,"Uy, Ella G.",2,1.75,1.5,1.75,1.5,2,2.25,2.00,1.725,1.95,1.75,Passed,83,85,45.2,100,100,50,4.22,3.95,3.99,4.63,4.46,5
2350596781,"Mercado, Mark O.",2,2.25,2.25,2.25,1.5,2,1.5,1.75,2.175,1.65,2.00,Passed,81,75,39.3,100,100,50,4.38,4.67,4.27,4.09,4.46,5
2266643230,"Aquino, John A.",1,1,1,1.00,1,1,1.25,1.00,1,1.1,1.00,Passed,100,97,48.6,100,100,50,5,5,4.75,4.76,4.72,5
2296869296,"Cruz, Paolo B.",2.75,2.75,2.75,2.75,2.75,2.5,2.75,2.75,2.75,2.675,2.75,Passed,67,66,33.7,100,100,50,3.22,3.2,3.29,3.25,3.32,5
2263642484,"Cajes, Mary P.",2.5,2.75,2.5,2.50,2.5,3,3,2.75,2.575,2.85,2.75,Passed,71,69,36.2,100,100,50,3.52,3.65,3.23,3.34,3.16,5
2273498056,"Bautista, Sean F.",2.5,2.25,2.25,2.25,2.5,2.5,2.5,2.50,2.325,2.5,2.50,Passed,70,77,38.2,100,100,50,3.97,3.96,3.71,3.51,3.54,5
2336883232,"Garcia, Kyle C.",2,2.75,2.5,2.50,2.25,2.5,2.5,2.50,2.425,2.425,2.50,Passed,80,68,35.6,100,100,50,4.23,3.54,3.05,4.17,3.94,5
2362966438,"Tolentino, Christian L.",2.5,2.5,2.5,2.50,2.75,2.25,2.25,2.50,2.5,2.4,2.50,Passed,71,73,35.5,100,100,50,4.19,3.59,3.47,3.74,3.54,5
2346338987,"Valdez, Angela C.",2,1.75,2.25,2.00,2,2,1.5,1.75,2.025,1.8,2.00,Passed,84,86,39.5,100,100,50,4.64,4.5,4.06,4.09,4.24,5
2247570262,"Reyes, Nicole F.",3,2.75,2.25,2.50,3,3,3,3.00,2.625,3,2.75,Passed,61,66,39,100,100,50,3.52,3.22,3.48,3.28,3.05,5
2246515268,"Cabuco, Kim O.",3.5,3.5,3.25,3.50,3.5,3.5,3.5,3.50,3.4,3.5,5.00,Failed,52,54,28.5,100,100,50,2.28,2.92,2.56,2.91,2.68,5
2291041326,"Rubio, Miky A.",1.5,1.75,2,1.75,1.75,1.5,1.5,1.50,1.775,1.575,1.75,Passed,88,85,42.3,100,100,50,4.69,4.57,5,3.83,4.38,5
2214176909,"Dela Cruz, Ian M.",1.25,1.5,2.25,1.75,1.25,1.25,1.5,1.25,1.725,1.35,1.50,Passed,91,87,37.5,100,100,50,4.88,4.15,4.79,4.53,4.22,5
2230312868,"Fernandez, James N.",1.25,1.25,2.25,1.75,1.5,2,2.25,2.00,1.65,1.95,1.75,Passed,93,92,39.9,100,100,50,4.36,4.13,4.24,4.3,4.44,5
2256462937,"Santos, Thomas F.",5,5,5,5.00,4,5,5,5.00,5,4.7,5.00,Failed,37,38,19.3,100,100,50,2,2.11,2.16,2.13,2.06,5
2299364440,"Navarro, Kyle P.",3.5,5,4,5.00,4,4,5,5.00,4.15,4.4,5.00,Failed,51,35,22.4,100,100,50,2.33,2.13,1.36,2.3,2.16,5
2248984386,"Gonzales, Donna G.",2.25,2,2.25,2.25,2.25,2.25,2.25,2.25,2.175,2.25,2.25,Passed,75,83,38.2,100,100,50,3.74,3.93,3.85,3.92,3.71,5
2306085516,"Dela Cruz, Kim L.",2.5,2,2.25,2.25,2.25,2,2.25,2.25,2.25,2.175,2.25,Passed,70,84,39.3,100,100,50,3.97,3.48,4,3.99,3.29,5
2228989633,"Villanueva, Christian P.",3,3.5,3.25,3.25,3.5,3.5,3.75,5.00,3.25,3.6,5.00,Failed,61,53,29,100,100,50,2.66,2.51,2.45,2.74,2.78,5
2259320118,"Gumapac, Trisha H.",1,1,1,1.00,1,1,1,1.00,1,1,1.00,Passed,100,99,50,100,100,50,4.99,4.56,5,4.91,4.85,5
2322599043,"Dela Cruz, Kim N.",3,3,3,3.00,2.75,2.75,3,2.75,3,2.85,3.00,Passed,62,60,31.6,100,100,50,3.22,2.82,3.5,3.03,3.28,5
2398030762,"Lintawahan, Miguel L.",3.25,3,3.25,3.25,3,3.25,2.75,3.00,3.175,2.975,3.00,Passed,58,60,29.4,100,100,50,2.83,3.49,2.89,2.62,3.1,5
2202899816,"Uy, Gabriel J.",3.25,3.25,3.5,3.25,3.75,3.75,3.75,5.00,3.35,3.75,5.00,Failed,56,55,26,100,100,50,2.52,2.47,2.27,2.13,2.7,5
2200713269,"Aquino, Rica G.",2.25,2,2.25,2.25,1.75,2,2,2.00,2.175,1.925,2.00,Passed,77,82,38.2,100,100,50,3.97,4.36,4.04,4.49,4.08,5
2339309165,"Navarro, Christian G.",3.25,3,3,3.00,3.25,3,3.5,3.25,3.075,3.275,5.00,Failed,58,63,30.6,100,100,50,3.2,2.56,2.8,3.33,2.78,5
2363023993,"Gumapac, James I.",3.25,3.25,3.25,3.25,3.5,3,3.25,3.25,3.25,3.25,5.00,Failed,57,59,29.9,100,100,50,3.15,2.55,2.67,2.37,2.9,5
2333900540,"Gumapac, Nathan J.",3.5,3.25,2.75,3.00,2.75,3.25,3,3.00,3.125,3,3.00,Passed,54,57,32.7,100,100,50,2.88,2.68,3,3.01,3.11,5
2330456629,"Lantinay, Miky D.",3,2.25,3,2.75,2.75,3,3,3.00,2.775,2.925,2.75,Passed,61,77,30.4,100,100,50,2.93,3.29,2.93,3.41,3.5,5
2305035487,"Navarro, Kim H.",5,4,5,5.00,3.75,4,4,5.00,4.7,3.925,5.00,Failed,35,43,19.7,100,100,50,2.08,2.02,2.15,2.12,2.73,5
2206195606,"Uy, Nicole G.",2.25,2.5,2.25,2.25,2.25,2,2.5,2.25,2.325,2.275,2.25,Passed,75,71,39,100,100,50,3.81,4,3.51,4.03,4.19,5
2320862405,"Halinon, John K.",2.25,2.5,2.75,2.50,2.25,2.5,2.5,2.50,2.525,2.425,2.50,Passed,78,74,34.3,100,100,50,3.83,3.19,3.63,4.29,3.52,5
2259506010,"Tolentino, Rica G.",3.75,3.75,3,3.50,3.5,3.75,3.75,5.00,3.45,3.675,5.00,Failed,48,48,30.8,100,100,50,2.56,2.25,2.96,2.39,2.34,5
2317504237,"Uy, Pia A.",2.25,2.5,2.5,2.50,2.5,2,2.5,2.25,2.425,2.35,2.50,Passed,75,71,35.1,100,100,50,4.18,3.73,3.6,3.77,3.56,5
2284989553,"De Guzman, Jaymarc C.",1.25,1.25,1.5,1.25,1.75,1.75,1.25,1.50,1.35,1.55,1.50,Passed,93,91,43.9,100,100,50,4.42,4.48,4.17,4.5,4.6,5
2313241392,"Lantinay, John I.",1.25,1.75,1.25,1.50,1.25,1.5,1.25,1.25,1.4,1.325,1.25,Passed,91,86,47.8,100,100,50,4.66,4.69,5,4.12,4.79,5
2380941628,"Lopez, Kyle P.",2,2,1.75,2.00,2.25,2,2,2.00,1.9,2.075,2.00,Passed,84,82,43.4,100,100,50,4.05,3.94,4.34,3.82,4.38,5
